"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Track and Field","Women's Shot Put","2016-01-01",30268,18,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",30269,11,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",30336,34,NULL,NULL,NULL
"Track and Field","Women's Shot Put","2016-01-01",30357,39,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",30379,162,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",30482,167,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",30644,34,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",30644,34,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",30661,93,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",30661,93,NULL,"1",NULL
"Track and Field","Men's Marathon","2016-01-01",30717,40,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",30788,173,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",30788,173,NULL,NULL,NULL
"Track and Field","Men's Triple Jump","2016-01-01",30802,55,NULL,NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",30873,198,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",30894,67,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",30902,71,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",31012,195,"1",NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",31012,195,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",31012,195,NULL,NULL,"1"
"Track and Field","Women's 20 kilometres Walk","2016-01-01",31054,146,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",31205,195,NULL,NULL,"1"
"Track and Field","Women's Javelin Throw","2016-01-01",31266,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",31330,12,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",31330,12,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",31330,12,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",31330,12,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",31354,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",31354,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",31354,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",31354,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",31354,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",31354,92,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",31452,63,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",31468,141,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",31629,134,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",31634,94,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",31634,94,"1",NULL,NULL
"Track and Field","Women's Triple Jump","2016-01-01",31885,96,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",31902,15,NULL,NULL,NULL
"Swimming","Swimming Men's 10 kilometres Open Water","2016-01-01",31915,58,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",31936,125,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",32000,125,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",32020,125,NULL,NULL,NULL
"Track and Field","Men's 1,500 metres","2016-01-01",32033,125,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",32039,58,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",32039,58,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",32093,118,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",32160,149,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",32168,58,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",32204,58,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",32204,58,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",32204,58,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",32204,58,NULL,NULL,NULL
"Track and Field","Women's Triple Jump","2016-01-01",32211,71,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",32239,44,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",32328,73,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",32328,73,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",32357,17,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",32382,195,NULL,NULL,"1"
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",32407,11,NULL,NULL,"1"
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",32407,11,NULL,"1",NULL
"Track and Field","Men's Shot Put","2016-01-01",32496,121,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",32506,34,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",32506,34,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",32506,34,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",32554,57,NULL,NULL,NULL
"Swimming","Swimming Men's 10 kilometres Open Water","2016-01-01",32554,57,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",32679,90,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",32707,146,NULL,NULL,NULL
"Track and Field","Women's Heptathlon","2016-01-01",32710,73,NULL,"1",NULL
"Track and Field","Men's 800 metres","2016-01-01",32747,60,NULL,NULL,NULL
"Track and Field","Women's Triple Jump","2016-01-01",32779,195,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",32786,134,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",32793,170,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",32833,84,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",32852,189,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",32865,71,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",32886,11,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",32990,66,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",33079,195,NULL,NULL,"1"
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",33079,195,NULL,NULL,"1"
"Track and Field","Men's 5,000 metres","2016-01-01",33089,125,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",33120,42,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",33120,42,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",33120,42,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",33120,42,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",33151,15,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",33183,173,NULL,NULL,NULL
"Track and Field","Women's Shot Put","2016-01-01",33231,199,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",33253,15,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",33288,26,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",33311,61,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",33323,39,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",33359,122,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",33377,94,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",33426,195,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",33431,11,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",33450,14,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Freestyle","2016-01-01",33450,14,NULL,NULL,NULL
"Swimming","Swimming Women's 800 metres Freestyle","2016-01-01",33450,14,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",33504,90,NULL,NULL,NULL
"Track and Field","Men's Triple Jump","2016-01-01",33537,147,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",33575,19,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",33607,125,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",33657,67,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",33686,93,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",33686,93,NULL,"1",NULL
"Track and Field","Men's Hammer Throw","2016-01-01",33827,146,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",33952,40,"1",NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",33952,40,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",33952,40,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",33952,40,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01",33997,141,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",34012,73,NULL,NULL,"1"
"Track and Field","Men's 10,000 metres","2016-01-01",34012,73,NULL,NULL,"1"
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",34048,15,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",34056,26,NULL,NULL,NULL
"Track and Field","Men's Javelin Throw","2016-01-01",34124,131,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",34153,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",34185,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",34185,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",34185,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",34185,92,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",34260,73,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",34389,146,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",34427,67,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",34467,195,NULL,NULL,"1"
"Track and Field","Women's 400 metres","2016-01-01",34551,195,NULL,"1",NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",34551,195,NULL,NULL,"1"
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",34551,195,NULL,NULL,"1"
"Track and Field","Women's Heptathlon","2016-01-01",34552,148,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",34555,147,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",34559,75,NULL,NULL,NULL
"Track and Field","Women's Discus Throw","2016-01-01",34605,40,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",34707,14,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",34727,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",34727,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",34727,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",34727,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",34727,92,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",34833,50,NULL,NULL,NULL
"Track and Field","Men's 400 metres Hurdles","2016-01-01",34878,173,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",34928,92,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",34928,92,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",34928,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",34955,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",34955,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",34955,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",34955,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",34955,92,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",35213,173,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",35296,71,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",35296,71,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",35303,186,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",35330,162,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",35332,162,NULL,NULL,NULL
"Track and Field","Men's Pole Vault","2016-01-01",35338,74,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",35426,195,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",35430,90,NULL,NULL,NULL
"Track and Field","Women's Hammer Throw","2016-01-01",35446,146,NULL,NULL,NULL
"Track and Field","Women's 5,000 metres","2016-01-01",35473,168,NULL,NULL,NULL
"Track and Field","Women's Discus Throw","2016-01-01",35520,71,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",35571,15,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",35592,121,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",35721,195,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",35815,22,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01",35839,195,NULL,NULL,NULL
"Track and Field","Men's Triple Jump","2016-01-01",35883,130,NULL,NULL,NULL
"Track and Field","Women's 10,000 metres","2016-01-01",35897,120,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",35936,92,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",35965,71,NULL,NULL,NULL
"Track and Field","Women's Heptathlon","2016-01-01",36005,193,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",36046,198,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",36046,198,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",36046,198,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",36046,198,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",36046,198,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",36046,198,NULL,NULL,NULL
"Track and Field","Women's Discus Throw","2016-01-01",36048,193,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Backstroke","2016-01-01",36063,84,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",36091,92,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",36091,92,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",36174,179,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",36184,186,NULL,NULL,NULL
"Track and Field","Men's Long Jump","2016-01-01",36204,93,NULL,NULL,NULL
"Track and Field","Men's 110 metres Hurdles","2016-01-01",36211,36,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",36212,93,NULL,"1",NULL
"Track and Field","Women's Hammer Throw","2016-01-01",36242,50,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",36331,72,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",36453,62,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",36494,178,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",36597,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",36597,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",36597,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",36597,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",36597,73,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",36627,26,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",36627,26,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",36637,92,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",36637,92,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",36669,93,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",36669,93,NULL,"1",NULL
"Track and Field","Women's 400 metres","2016-01-01",36677,195,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",36677,195,NULL,NULL,"1"
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",36785,195,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",36785,195,NULL,NULL,"1"
"Swimming","Swimming Women's 200 metres Backstroke","2016-01-01",36785,195,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",36868,11,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",36868,11,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Individual Medley","2016-01-01",36868,11,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",36870,93,"1",NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",36870,93,NULL,"1",NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",36893,26,NULL,NULL,NULL
"Track and Field","Men's Long Jump","2016-01-01",36902,11,NULL,NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",36929,7,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",37036,71,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",37060,147,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",37090,195,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Freestyle","2016-01-01",37225,53,NULL,NULL,NULL
"Swimming","Swimming Women's 800 metres Freestyle","2016-01-01",37225,53,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",37308,193,NULL,NULL,NULL
"Track and Field","Men's Javelin Throw","2016-01-01",37378,52,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01",37402,40,"1",NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",37402,40,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01",37482,94,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",37482,94,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",37489,94,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Individual Medley","2016-01-01",37490,94,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",37517,94,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",37579,94,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",37580,94,NULL,NULL,NULL
"Track and Field","Men's Javelin Throw","2016-01-01",37654,195,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",37655,117,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",37697,124,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",37878,151,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",37946,14,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",37946,14,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",37966,31,NULL,NULL,NULL
