datetime,date,gage_height_ft
2022-04-12 23:00:00,2022-04-12,3.00
2022-04-13 23:00:00,2022-04-13,3.48
2022-04-14 23:00:00,2022-04-14,4.67
2022-04-15 23:00:00,2022-04-15,3.66
2022-04-16 23:00:00,2022-04-16,4.40
2022-04-17 23:00:00,2022-04-17,3.68
2022-04-18 23:00:00,2022-04-18,3.86
2022-04-19 23:00:00,2022-04-19,3.49
2022-04-20 23:00:00,2022-04-20,3.33
2022-04-21 23:00:00,2022-04-21,3.20
2022-04-22 23:00:00,2022-04-22,3.12
2022-04-23 23:00:00,2022-04-23,3.06
2022-04-24 23:00:00,2022-04-24,3.01
2022-04-25 23:00:00,2022-04-25,3.06
2022-04-26 23:00:00,2022-04-26,3.03
2022-04-27 23:00:00,2022-04-27,2.95
2022-04-28 23:00:00,2022-04-28,2.90
2022-04-29 23:00:00,2022-04-29,2.82
2022-04-30 23:00:00,2022-04-30,2.79
2022-05-01 23:00:00,2022-05-01,2.77
2022-05-02 23:00:00,2022-05-02,3.11
2022-05-03 23:00:00,2022-05-03,2.77
2022-05-04 23:00:00,2022-05-04,2.73
2022-05-05 23:00:00,2022-05-05,2.75
2022-05-06 23:00:00,2022-05-06,3.43
2022-05-07 23:00:00,2022-05-07,3.07
2022-05-08 23:00:00,2022-05-08,2.93
2022-05-09 23:00:00,2022-05-09,2.84
2022-05-10 23:00:00,2022-05-10,2.82
2022-05-11 23:00:00,2022-05-11,2.78
2022-05-12 23:00:00,2022-05-12,2.70
2022-05-13 23:00:00,2022-05-13,2.70
2022-05-14 23:00:00,2022-05-14,2.63
2022-05-15 23:00:00,2022-05-15,2.68
2022-05-16 23:00:00,2022-05-16,2.67
2022-05-17 23:00:00,2022-05-17,2.63
2022-05-18 23:00:00,2022-05-18,2.60
2022-05-19 23:00:00,2022-05-19,2.50
2022-05-20 23:00:00,2022-05-20,2.53
2022-05-21 23:00:00,2022-05-21,2.53
2022-05-22 23:00:00,2022-05-22,2.60
2022-05-23 23:00:00,2022-05-23,2.67
2022-05-24 23:00:00,2022-05-24,2.68
2022-05-25 23:00:00,2022-05-25,2.70
2022-05-26 23:00:00,2022-05-26,3.81
2022-05-27 23:00:00,2022-05-27,3.46
2022-05-28 23:00:00,2022-05-28,3.03
2022-05-29 23:00:00,2022-05-29,2.89
2022-05-30 23:00:00,2022-05-30,2.77
2022-05-31 23:00:00,2022-05-31,2.71
2022-06-01 23:00:00,2022-06-01,2.70
2022-06-02 23:00:00,2022-06-02,2.73
2022-06-03 23:00:00,2022-06-03,3.61
2022-06-04 23:00:00,2022-06-04,3.14
2022-06-05 23:00:00,2022-06-05,2.97
2022-06-06 23:00:00,2022-06-06,2.99
2022-06-07 23:00:00,2022-06-07,6.76
2022-06-08 23:00:00,2022-06-08,3.82
2022-06-09 23:00:00,2022-06-09,3.46
2022-06-10 23:00:00,2022-06-10,3.17
2022-06-11 23:00:00,2022-06-11,3.07
2022-06-12 23:00:00,2022-06-12,2.98
2022-06-13 23:00:00,2022-06-13,2.88
2022-06-14 23:00:00,2022-06-14,2.81
2022-06-15 23:00:00,2022-06-15,2.76
2022-06-16 23:00:00,2022-06-16,2.72
2022-06-17 23:00:00,2022-06-17,2.68
2022-06-18 23:00:00,2022-06-18,2.60
2022-06-19 23:00:00,2022-06-19,2.62
2022-06-20 23:00:00,2022-06-20,2.59
2022-06-21 23:00:00,2022-06-21,2.47
2022-06-22 23:00:00,2022-06-22,2.52
2022-06-23 23:00:00,2022-06-23,2.40
2022-06-24 23:00:00,2022-06-24,2.35
2022-06-25 23:00:00,2022-06-25,2.35
2022-06-26 23:00:00,2022-06-26,2.81
2022-06-27 23:00:00,2022-06-27,2.53
2022-06-28 23:00:00,2022-06-28,2.47
2022-06-29 23:00:00,2022-06-29,2.37
2022-06-30 23:00:00,2022-06-30,2.43
2022-07-01 23:00:00,2022-07-01,2.38
2022-07-02 23:00:00,2022-07-02,2.50
2022-07-03 23:00:00,2022-07-03,2.99
2022-07-04 23:00:00,2022-07-04,2.93
2022-07-05 23:00:00,2022-07-05,2.86
2022-07-06 23:00:00,2022-07-06,3.13
2022-07-07 23:00:00,2022-07-07,2.79
2022-07-08 23:00:00,2022-07-08,2.83
2022-07-09 23:00:00,2022-07-09,3.45
2022-07-10 23:00:00,2022-07-10,3.68
2022-07-11 23:00:00,2022-07-11,3.21
2022-07-12 23:00:00,2022-07-12,3.82
2022-07-13 23:00:00,2022-07-13,3.94
2022-07-15 23:00:00,2022-07-15,3.17
2022-07-16 23:00:00,2022-07-16,3.09
2022-07-17 23:00:00,2022-07-17,3.06
2022-07-18 23:00:00,2022-07-18,3.13
2022-07-19 23:00:00,2022-07-19,2.97
2022-07-20 23:00:00,2022-07-20,2.95
2022-07-21 23:00:00,2022-07-21,3.02
2022-07-22 23:00:00,2022-07-22,3.02
2022-07-23 23:00:00,2022-07-23,2.88
2022-07-24 23:00:00,2022-07-24,2.93
2022-07-25 23:00:00,2022-07-25,3.04
2022-07-26 23:00:00,2022-07-26,2.85
2022-07-27 23:00:00,2022-07-27,2.84
2022-07-28 23:00:00,2022-07-28,3.42
2022-07-29 23:00:00,2022-07-29,4.94
2022-07-30 23:00:00,2022-07-30,3.54
2022-07-31 23:00:00,2022-07-31,3.25
2022-08-01 23:00:00,2022-08-01,3.18
2022-08-02 23:00:00,2022-08-02,3.11
2022-08-03 23:00:00,2022-08-03,2.88
2022-08-04 23:00:00,2022-08-04,3.10
2022-08-05 23:00:00,2022-08-05,2.99
2022-08-06 23:00:00,2022-08-06,2.90
2022-08-07 23:00:00,2022-08-07,3.20
2022-08-08 23:00:00,2022-08-08,3.05
2022-08-09 23:00:00,2022-08-09,3.02
2022-08-10 23:00:00,2022-08-10,7.34
2022-08-11 23:00:00,2022-08-11,3.74
2022-08-12 23:00:00,2022-08-12,3.37
2022-08-13 23:00:00,2022-08-13,3.19
2022-08-14 23:00:00,2022-08-14,3.13
2022-08-15 23:00:00,2022-08-15,3.02
2022-08-16 23:00:00,2022-08-16,2.96
2022-08-17 23:00:00,2022-08-17,2.98
2022-08-18 23:00:00,2022-08-18,2.90
2022-08-19 23:00:00,2022-08-19,2.76
2022-08-20 23:00:00,2022-08-20,3.31
2022-08-21 23:00:00,2022-08-21,2.88
2022-08-22 23:00:00,2022-08-22,2.81
2022-08-23 23:00:00,2022-08-23,2.78
2022-08-24 23:00:00,2022-08-24,2.69
2022-08-25 23:00:00,2022-08-25,2.90
2022-08-26 23:00:00,2022-08-26,3.05
2022-08-27 23:00:00,2022-08-27,2.78
2022-08-28 23:00:00,2022-08-28,2.81
2022-08-29 23:00:00,2022-08-29,2.71
2022-08-30 23:00:00,2022-08-30,2.72
2022-08-31 23:00:00,2022-08-31,2.67
2022-09-01 23:00:00,2022-09-01,2.66
2022-09-02 23:00:00,2022-09-02,2.60
2022-09-03 23:00:00,2022-09-03,3.33
2022-09-04 23:00:00,2022-09-04,2.86
2022-09-05 23:00:00,2022-09-05,2.68
2022-09-06 23:00:00,2022-09-06,2.64
2022-09-07 23:00:00,2022-09-07,2.61
2022-09-08 23:00:00,2022-09-08,2.62
2022-09-09 23:00:00,2022-09-09,2.53
2022-09-10 23:00:00,2022-09-10,2.75
2022-09-11 23:00:00,2022-09-11,2.88
2022-09-12 23:00:00,2022-09-12,3.02
2022-09-13 23:00:00,2022-09-13,2.96
2022-09-14 23:00:00,2022-09-14,2.78
2022-09-15 23:00:00,2022-09-15,2.79
2022-09-16 23:00:00,2022-09-16,2.63
2022-09-17 23:00:00,2022-09-17,2.99
2022-09-18 23:00:00,2022-09-18,2.68
2022-09-19 23:00:00,2022-09-19,2.71
2022-09-20 23:00:00,2022-09-20,2.54
2022-09-21 23:00:00,2022-09-21,2.68
2022-09-22 23:00:00,2022-09-22,2.67
2022-09-23 23:00:00,2022-09-23,2.53
2022-09-24 23:00:00,2022-09-24,2.44
2022-09-25 23:00:00,2022-09-25,2.65
2022-09-26 23:00:00,2022-09-26,2.61
2022-09-27 23:00:00,2022-09-27,2.52
2022-09-28 23:00:00,2022-09-28,2.39
2022-09-29 23:00:00,2022-09-29,2.03
2022-09-30 23:00:00,2022-09-30,2.24
2022-10-01 23:00:00,2022-10-01,2.28
2022-10-02 23:00:00,2022-10-02,2.26
2022-10-03 23:00:00,2022-10-03,2.35
2022-10-04 23:00:00,2022-10-04,2.28
2022-10-05 23:00:00,2022-10-05,2.35
2022-10-06 23:00:00,2022-10-06,2.30
2022-10-07 23:00:00,2022-10-07,2.20
2022-10-08 23:00:00,2022-10-08,1.98
2022-10-09 23:00:00,2022-10-09,2.33
2022-10-10 23:00:00,2022-10-10,2.30
2022-10-11 23:00:00,2022-10-11,2.32
2022-10-12 23:00:00,2022-10-12,2.66
2022-10-13 23:00:00,2022-10-13,2.28
2022-10-14 23:00:00,2022-10-14,2.15
2022-10-15 23:00:00,2022-10-15,2.20
2022-10-16 23:00:00,2022-10-16,2.10
2022-10-17 23:00:00,2022-10-17,2.30
2022-10-18 23:00:00,2022-10-18,2.13
2022-10-19 23:00:00,2022-10-19,2.02
2022-10-20 23:00:00,2022-10-20,2.50
2022-10-21 23:00:00,2022-10-21,2.23
2022-10-22 23:00:00,2022-10-22,2.17
2022-10-23 23:00:00,2022-10-23,2.60
2022-10-24 23:00:00,2022-10-24,2.52
2022-10-25 23:00:00,2022-10-25,2.45
2022-10-26 23:00:00,2022-10-26,2.70
2022-10-27 23:00:00,2022-10-27,2.41
2022-10-28 23:00:00,2022-10-28,2.32
2022-10-29 23:00:00,2022-10-29,2.19
2022-10-30 23:00:00,2022-10-30,2.48
2022-10-31 23:00:00,2022-10-31,2.57
2022-11-01 23:00:00,2022-11-01,2.67
2022-11-02 23:00:00,2022-11-02,2.64
2022-11-03 23:00:00,2022-11-03,2.65
2022-11-04 23:00:00,2022-11-04,2.54
2022-11-05 23:00:00,2022-11-05,2.57
2022-11-06 23:00:00,2022-11-06,2.47
2022-11-07 23:00:00,2022-11-07,2.45
2022-11-08 23:00:00,2022-11-08,2.36
2022-11-09 23:00:00,2022-11-09,2.49
2022-11-10 23:00:00,2022-11-10,2.38
2022-11-11 23:00:00,2022-11-11,2.65
2022-11-12 23:00:00,2022-11-12,2.48
2022-11-13 23:00:00,2022-11-13,2.32
2022-11-14 23:00:00,2022-11-14,2.35
2022-11-15 23:00:00,2022-11-15,2.55
2022-11-16 23:00:00,2022-11-16,2.48
2022-11-17 23:00:00,2022-11-17,2.48
2022-11-18 23:00:00,2022-11-18,2.45
2022-11-19 23:00:00,2022-11-19,2.27
2022-11-20 23:00:00,2022-11-20,2.41
2022-11-21 23:00:00,2022-11-21,2.44
2022-11-22 23:00:00,2022-11-22,2.47
2022-11-23 23:00:00,2022-11-23,2.49
2022-11-24 23:00:00,2022-11-24,2.42
2022-11-25 23:00:00,2022-11-25,2.45
2022-11-26 23:00:00,2022-11-26,2.35
2022-11-27 23:00:00,2022-11-27,2.41
2022-11-28 23:00:00,2022-11-28,2.34
2022-11-29 23:00:00,2022-11-29,2.71
2022-11-30 23:00:00,2022-11-30,3.60
2022-12-01 23:00:00,2022-12-01,3.04
2022-12-02 23:00:00,2022-12-02,2.93
2022-12-03 23:00:00,2022-12-03,2.84
2022-12-04 23:00:00,2022-12-04,2.87
2022-12-05 23:00:00,2022-12-05,2.99
2022-12-06 23:00:00,2022-12-06,3.29
2022-12-07 23:00:00,2022-12-07,11.57
2022-12-08 23:00:00,2022-12-08,5.96
2022-12-09 23:00:00,2022-12-09,4.27
2022-12-10 23:00:00,2022-12-10,3.99
2022-12-11 23:00:00,2022-12-11,3.78
2022-12-12 23:00:00,2022-12-12,3.52
2022-12-13 23:00:00,2022-12-13,3.29
2022-12-14 23:00:00,2022-12-14,8.53
2022-12-15 23:00:00,2022-12-15,5.48
2022-12-16 23:00:00,2022-12-16,3.99
2022-12-17 23:00:00,2022-12-17,3.73
2022-12-18 23:00:00,2022-12-18,3.43
2022-12-19 23:00:00,2022-12-19,3.30
2022-12-20 23:00:00,2022-12-20,3.22
2022-12-21 23:00:00,2022-12-21,3.16
2022-12-22 23:00:00,2022-12-22,3.11
2022-12-26 23:00:00,2022-12-26,2.84
2022-12-27 23:00:00,2022-12-27,2.83
2022-12-28 23:00:00,2022-12-28,2.74
2022-12-29 23:00:00,2022-12-29,2.71
2022-12-30 23:00:00,2022-12-30,2.73
2022-12-31 23:00:00,2022-12-31,2.72
2023-01-01 23:00:00,2023-01-01,2.70
2023-01-02 23:00:00,2023-01-02,2.70
2023-01-03 23:00:00,2023-01-03,3.18
2023-01-04 23:00:00,2023-01-04,4.46
2023-01-05 23:00:00,2023-01-05,3.59
2023-01-06 23:00:00,2023-01-06,3.34
2023-01-07 23:00:00,2023-01-07,3.24
2023-01-08 23:00:00,2023-01-08,3.17
2023-01-09 23:00:00,2023-01-09,3.09
2023-01-10 23:00:00,2023-01-10,3.03
2023-01-11 23:00:00,2023-01-11,2.96
2023-01-12 23:00:00,2023-01-12,3.15
2023-01-13 23:00:00,2023-01-13,3.25
2023-01-14 23:00:00,2023-01-14,3.16
2023-01-15 23:00:00,2023-01-15,3.08
2023-01-16 23:00:00,2023-01-16,3.07
2023-01-17 23:00:00,2023-01-17,4.01
2023-01-18 23:00:00,2023-01-18,3.52
2023-01-19 23:00:00,2023-01-19,4.76
2023-01-20 23:00:00,2023-01-20,3.66
2023-01-21 23:00:00,2023-01-21,3.39
2023-01-22 23:00:00,2023-01-22,3.42
2023-01-23 23:00:00,2023-01-23,3.34
2023-01-24 23:00:00,2023-01-24,3.22
2023-01-25 23:00:00,2023-01-25,3.74
2023-01-26 23:00:00,2023-01-26,3.42
2023-01-27 23:00:00,2023-01-27,3.26
2023-01-28 23:00:00,2023-01-28,3.14
2023-01-29 23:00:00,2023-01-29,4.45
2023-01-30 23:00:00,2023-01-30,3.83
2023-01-31 23:00:00,2023-01-31,4.61
2023-02-01 23:00:00,2023-02-01,4.30
2023-02-02 23:00:00,2023-02-02,4.11
2023-02-03 23:00:00,2023-02-03,3.75
2023-02-04 23:00:00,2023-02-04,3.49
2023-02-05 23:00:00,2023-02-05,3.35
2023-02-06 23:00:00,2023-02-06,3.23
2023-02-07 23:00:00,2023-02-07,3.15
2023-02-08 23:00:00,2023-02-08,3.11
2023-02-09 23:00:00,2023-02-09,3.09
2023-02-10 23:00:00,2023-02-10,3.03
2023-02-11 23:00:00,2023-02-11,2.98
2023-02-12 23:00:00,2023-02-12,3.01
2023-02-13 23:00:00,2023-02-13,3.07
2023-02-14 23:00:00,2023-02-14,2.98
2023-02-15 23:00:00,2023-02-15,3.00
2023-02-16 23:00:00,2023-02-16,5.06
2023-02-17 23:00:00,2023-02-17,5.76
2023-02-18 23:00:00,2023-02-18,4.11
2023-02-19 23:00:00,2023-02-19,3.70
2023-02-20 23:00:00,2023-02-20,3.50
2023-02-21 23:00:00,2023-02-21,3.33
2023-02-22 23:00:00,2023-02-22,3.25
2023-02-23 23:00:00,2023-02-23,3.21
2023-02-24 23:00:00,2023-02-24,3.09
2023-02-25 23:00:00,2023-02-25,3.25
2023-02-26 23:00:00,2023-02-26,3.23
2023-02-27 23:00:00,2023-02-27,3.22
2023-02-28 23:00:00,2023-02-28,3.18
2023-03-01 23:00:00,2023-03-01,3.17
2023-03-02 23:00:00,2023-03-02,4.52
2023-03-03 23:00:00,2023-03-03,5.36
2023-03-04 23:00:00,2023-03-04,3.87
2023-03-05 23:00:00,2023-03-05,3.55
2023-03-06 23:00:00,2023-03-06,3.36
2023-03-07 23:00:00,2023-03-07,3.24
2023-03-08 23:00:00,2023-03-08,3.13
2023-03-09 23:00:00,2023-03-09,3.07
2023-03-10 23:00:00,2023-03-10,3.02
2023-03-11 23:00:00,2023-03-11,3.00
2023-03-12 23:00:00,2023-03-12,3.09
2023-03-13 23:00:00,2023-03-13,3.02
2023-03-14 23:00:00,2023-03-14,2.95
2023-03-15 23:00:00,2023-03-15,2.95
2023-03-16 23:00:00,2023-03-16,2.92
2023-03-17 23:00:00,2023-03-17,3.09
2023-03-18 23:00:00,2023-03-18,3.16
2023-03-19 23:00:00,2023-03-19,3.06
2023-03-20 23:00:00,2023-03-20,3.01
2023-03-21 23:00:00,2023-03-21,2.98
2023-03-22 23:00:00,2023-03-22,6.60
2023-03-23 23:00:00,2023-03-23,3.86
2023-03-24 23:00:00,2023-03-24,3.51
2023-03-25 23:00:00,2023-03-25,5.31
2023-03-26 23:00:00,2023-03-26,3.94
2023-03-27 23:00:00,2023-03-27,3.61
2023-03-28 23:00:00,2023-03-28,3.40
2023-03-29 23:00:00,2023-03-29,3.23
2023-03-30 23:00:00,2023-03-30,3.16
2023-03-31 23:00:00,2023-03-31,3.11
2023-04-01 23:00:00,2023-04-01,3.22
2023-04-02 23:00:00,2023-04-02,3.12
2023-04-03 23:00:00,2023-04-03,3.09
2023-04-04 23:00:00,2023-04-04,2.99
2023-04-05 23:00:00,2023-04-05,3.03
2023-04-06 23:00:00,2023-04-06,3.41
2023-04-07 23:00:00,2023-04-07,3.89
2023-04-08 23:00:00,2023-04-08,3.66
2023-04-09 23:00:00,2023-04-09,3.62
2023-04-10 23:00:00,2023-04-10,3.43
2023-04-11 23:00:00,2023-04-11,3.22
2023-04-12 23:00:00,2023-04-12,3.10
2023-04-13 23:00:00,2023-04-13,3.06
2023-04-14 23:00:00,2023-04-14,3.08
2023-04-15 23:00:00,2023-04-15,2.98
2023-04-16 23:00:00,2023-04-16,3.09
2023-04-17 23:00:00,2023-04-17,3.02
2023-04-18 23:00:00,2023-04-18,2.96
2023-04-19 23:00:00,2023-04-19,2.90
2023-04-20 23:00:00,2023-04-20,2.83
2023-04-21 23:00:00,2023-04-21,2.86
2023-04-22 23:00:00,2023-04-22,2.96
2023-04-23 23:00:00,2023-04-23,2.94
2023-04-24 23:00:00,2023-04-24,2.84
2023-04-25 23:00:00,2023-04-25,2.84
2023-04-26 23:00:00,2023-04-26,2.78
2023-04-27 23:00:00,2023-04-27,2.81
2023-04-28 23:00:00,2023-04-28,2.87
2023-04-29 23:00:00,2023-04-29,2.91
2023-05-01 23:00:00,2023-05-01,2.88
2023-05-02 23:00:00,2023-05-02,2.91
2023-05-03 23:00:00,2023-05-03,2.95
2023-05-04 23:00:00,2023-05-04,2.89
2023-05-05 23:00:00,2023-05-05,2.87
2023-05-06 23:00:00,2023-05-06,2.87
2023-05-07 23:00:00,2023-05-07,4.11
2023-05-08 23:00:00,2023-05-08,4.87
2023-05-09 23:00:00,2023-05-09,3.67
2023-05-10 23:00:00,2023-05-10,3.43
2023-05-11 23:00:00,2023-05-11,3.69
2023-05-12 23:00:00,2023-05-12,5.93
2023-05-13 23:00:00,2023-05-13,4.16
2023-05-14 23:00:00,2023-05-14,3.76
2023-05-15 23:00:00,2023-05-15,3.57
2023-05-16 23:00:00,2023-05-16,3.60
2023-05-17 23:00:00,2023-05-17,3.54
2023-05-18 23:00:00,2023-05-18,3.59
2023-05-19 23:00:00,2023-05-19,3.63
2023-05-20 23:00:00,2023-05-20,8.96
2023-05-21 23:00:00,2023-05-21,4.24
2023-05-22 23:00:00,2023-05-22,3.83
2023-05-23 23:00:00,2023-05-23,3.70
2023-06-07 23:00:00,2023-06-07,2.39
2023-06-08 23:00:00,2023-06-08,2.49
2023-06-09 23:00:00,2023-06-09,2.41
2023-06-10 23:00:00,2023-06-10,2.37
2023-06-11 23:00:00,2023-06-11,2.61
2023-06-12 23:00:00,2023-06-12,2.49
2023-06-13 23:00:00,2023-06-13,2.44
2023-06-14 23:00:00,2023-06-14,2.37
2023-06-15 23:00:00,2023-06-15,2.42
2023-06-16 23:00:00,2023-06-16,2.57
2023-06-17 23:00:00,2023-06-17,2.47
2023-06-18 23:00:00,2023-06-18,2.42
2023-06-19 23:00:00,2023-06-19,2.62
2023-06-20 23:00:00,2023-06-20,3.13
2023-06-21 23:00:00,2023-06-21,3.06
2023-06-22 23:00:00,2023-06-22,3.20
2023-06-23 23:00:00,2023-06-23,2.96
2023-06-24 23:00:00,2023-06-24,2.83
2023-06-25 23:00:00,2023-06-25,2.77
2023-06-26 23:00:00,2023-06-26,2.67
2023-06-27 23:00:00,2023-06-27,2.63
2023-06-28 23:00:00,2023-06-28,2.63
2023-06-29 23:00:00,2023-06-29,2.92
2023-06-30 23:00:00,2023-06-30,2.80
2023-07-01 23:00:00,2023-07-01,2.81
2023-07-02 23:00:00,2023-07-02,2.83
2023-07-03 23:00:00,2023-07-03,2.71
2023-07-04 23:00:00,2023-07-04,2.70
2023-07-05 23:00:00,2023-07-05,2.63
2023-07-06 23:00:00,2023-07-06,2.60
2023-07-07 23:00:00,2023-07-07,2.57
2023-07-08 23:00:00,2023-07-08,2.82
2023-07-09 23:00:00,2023-07-09,2.64
2023-07-10 23:00:00,2023-07-10,2.61
2023-07-11 23:00:00,2023-07-11,2.60
2023-07-12 23:00:00,2023-07-12,2.55
2023-07-13 23:00:00,2023-07-13,2.56
2023-07-14 23:00:00,2023-07-14,2.51
2023-07-15 23:00:00,2023-07-15,2.44
2023-07-16 23:00:00,2023-07-16,2.44
2023-07-17 23:00:00,2023-07-17,2.42
2023-07-18 23:00:00,2023-07-18,2.81
2023-07-19 23:00:00,2023-07-19,6.58
2023-07-20 23:00:00,2023-07-20,3.37
2023-07-21 23:00:00,2023-07-21,3.37
2023-07-22 23:00:00,2023-07-22,3.19
2023-07-23 23:00:00,2023-07-23,3.03
2023-07-24 23:00:00,2023-07-24,2.90
2023-07-25 23:00:00,2023-07-25,2.81
2023-07-26 23:00:00,2023-07-26,2.74
2023-07-27 23:00:00,2023-07-27,2.64
2023-07-28 23:00:00,2023-07-28,2.69
2023-07-29 23:00:00,2023-07-29,2.62
2023-07-30 23:00:00,2023-07-30,2.54
2023-07-31 23:00:00,2023-07-31,2.53
2023-08-01 23:00:00,2023-08-01,2.43
2023-08-02 23:00:00,2023-08-02,2.40
2023-08-03 23:00:00,2023-08-03,2.64
2023-08-04 23:00:00,2023-08-04,2.64
2023-08-05 23:00:00,2023-08-05,2.64
2023-08-06 23:00:00,2023-08-06,2.51
2023-08-07 23:00:00,2023-08-07,2.86
2023-08-09 23:00:00,2023-08-09,2.77
2023-08-10 23:00:00,2023-08-10,4.15
2023-08-11 23:00:00,2023-08-11,3.19
2023-08-12 23:00:00,2023-08-12,3.67
2023-08-13 23:00:00,2023-08-13,3.53
2023-08-14 23:00:00,2023-08-14,3.62
2023-08-15 23:00:00,2023-08-15,3.17
2023-08-16 23:00:00,2023-08-16,3.00
2023-08-17 23:00:00,2023-08-17,2.89
2023-08-18 23:00:00,2023-08-18,2.78
2023-08-19 23:00:00,2023-08-19,2.78
2023-08-20 23:00:00,2023-08-20,2.68
2023-08-21 23:00:00,2023-08-21,2.68
2023-08-22 23:00:00,2023-08-22,2.61
2023-08-23 23:00:00,2023-08-23,2.53
2023-08-24 23:00:00,2023-08-24,2.50
2023-08-25 23:00:00,2023-08-25,2.50
2023-08-26 23:00:00,2023-08-26,2.46
2023-08-27 23:00:00,2023-08-27,2.45
2023-08-28 23:00:00,2023-08-28,2.45
2023-08-29 23:00:00,2023-08-29,2.43
2023-08-30 23:00:00,2023-08-30,2.39
2023-08-31 23:00:00,2023-08-31,2.39
2023-09-01 23:00:00,2023-09-01,2.33
2023-09-02 23:00:00,2023-09-02,2.32
2023-09-03 23:00:00,2023-09-03,2.33
2023-09-04 23:00:00,2023-09-04,2.31
2023-09-05 23:00:00,2023-09-05,2.29
2023-09-06 23:00:00,2023-09-06,2.13
2023-09-07 23:00:00,2023-09-07,2.38
2023-09-08 23:00:00,2023-09-08,2.35
2023-09-09 23:00:00,2023-09-09,2.32
2023-09-10 23:00:00,2023-09-10,2.39
2023-09-11 23:00:00,2023-09-11,2.24
2023-09-12 23:00:00,2023-09-12,2.34
2023-09-13 23:00:00,2023-09-13,2.24
2023-09-14 23:00:00,2023-09-14,2.25
2023-09-15 23:00:00,2023-09-15,2.15
2023-09-16 23:00:00,2023-09-16,2.31
2023-09-17 23:00:00,2023-09-17,2.34
2023-09-18 23:00:00,2023-09-18,2.34
2023-09-19 23:00:00,2023-09-19,2.27
2023-09-20 23:00:00,2023-09-20,2.27
2023-09-21 23:00:00,2023-09-21,2.28
2023-09-22 23:00:00,2023-09-22,2.16
2023-09-23 23:00:00,2023-09-23,2.21
2023-09-24 23:00:00,2023-09-24,2.26
2023-09-25 23:00:00,2023-09-25,2.07
2023-09-26 23:00:00,2023-09-26,2.27
2023-09-27 23:00:00,2023-09-27,3.09
2023-09-28 23:00:00,2023-09-28,2.62
2023-09-29 23:00:00,2023-09-29,2.48
2023-09-30 23:00:00,2023-09-30,2.42
2023-10-01 23:00:00,2023-10-01,2.40
2023-10-02 23:00:00,2023-10-02,2.25
2023-10-03 23:00:00,2023-10-03,2.27
2023-10-04 23:00:00,2023-10-04,2.24
2023-10-05 23:00:00,2023-10-05,2.24
2023-10-06 23:00:00,2023-10-06,2.38
2023-10-07 23:00:00,2023-10-07,2.35
2023-10-08 23:00:00,2023-10-08,2.35
2023-10-09 23:00:00,2023-10-09,2.22
2023-10-10 23:00:00,2023-10-10,2.27
2023-10-11 23:00:00,2023-10-11,2.32
2023-10-12 23:00:00,2023-10-12,2.17
2023-10-13 23:00:00,2023-10-13,2.24
2023-10-14 23:00:00,2023-10-14,2.16
2023-10-15 23:00:00,2023-10-15,2.29
2023-10-16 23:00:00,2023-10-16,2.16
2023-10-17 23:00:00,2023-10-17,2.26
2023-10-18 23:00:00,2023-10-18,2.26
2023-10-19 23:00:00,2023-10-19,2.27
2023-10-20 23:00:00,2023-10-20,2.23
2023-10-21 23:00:00,2023-10-21,2.01
2023-10-22 23:00:00,2023-10-22,2.06
2023-10-23 23:00:00,2023-10-23,2.05
2023-10-24 23:00:00,2023-10-24,2.02
2023-10-25 23:00:00,2023-10-25,2.19
2023-10-26 23:00:00,2023-10-26,2.01
2023-10-27 23:00:00,2023-10-27,2.14
2023-10-28 23:00:00,2023-10-28,2.21
2023-10-29 23:00:00,2023-10-29,2.12
2023-10-30 23:00:00,2023-10-30,2.26
2023-10-31 23:00:00,2023-10-31,2.20
2023-11-01 23:00:00,2023-11-01,2.08
2023-11-02 23:00:00,2023-11-02,2.06
2023-11-03 23:00:00,2023-11-03,2.13
2023-11-04 23:00:00,2023-11-04,1.98
2023-11-05 23:00:00,2023-11-05,2.19
2023-11-06 23:00:00,2023-11-06,2.19
2023-11-07 23:00:00,2023-11-07,2.18
2023-11-08 23:00:00,2023-11-08,2.17
2023-11-09 23:00:00,2023-11-09,2.24
2023-11-10 23:00:00,2023-11-10,2.45
2023-11-11 23:00:00,2023-11-11,2.30
2023-11-12 23:00:00,2023-11-12,2.18
2023-11-13 23:00:00,2023-11-13,2.19
2023-11-14 23:00:00,2023-11-14,2.11
2023-11-15 23:00:00,2023-11-15,2.18
2023-11-16 23:00:00,2023-11-16,2.19
2023-11-17 23:00:00,2023-11-17,2.13
2023-11-18 23:00:00,2023-11-18,2.21
2023-11-19 23:00:00,2023-11-19,2.22
2023-11-20 23:00:00,2023-11-20,2.11
2023-11-21 23:00:00,2023-11-21,2.56
2023-11-22 23:00:00,2023-11-22,2.42
2023-11-23 23:00:00,2023-11-23,2.29
2023-11-24 23:00:00,2023-11-24,2.33
2023-11-25 23:00:00,2023-11-25,2.33
2023-11-26 23:00:00,2023-11-26,2.35
2023-11-27 23:00:00,2023-11-27,2.29
2023-11-28 23:00:00,2023-11-28,2.35
2023-11-29 23:00:00,2023-11-29,2.32
2023-11-30 23:00:00,2023-11-30,2.29
2023-12-01 23:00:00,2023-12-01,2.41
2023-12-02 23:00:00,2023-12-02,2.54
2023-12-03 23:00:00,2023-12-03,2.50
2023-12-04 23:00:00,2023-12-04,2.49
