"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",86532,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",86532,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",86532,66,NULL,NULL,"1"
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",86533,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",86533,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",86533,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",86533,66,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",86533,66,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",86605,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",86717,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",86717,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",86717,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",86717,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",86734,67,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",86879,195,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",86879,195,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",86879,195,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",86879,195,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",87005,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",87005,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",87005,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",87005,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",87005,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",87091,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",87091,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",87113,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",87113,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",87121,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",87121,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",87121,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",87121,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",87124,24,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",87124,24,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",87148,18,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",87148,18,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",87148,18,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",87148,18,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",87155,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",87171,49,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",87171,49,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",87223,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",87223,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",87223,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",87223,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",87223,146,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",87549,195,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",87736,92,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",87736,92,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",87736,92,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",87736,92,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",87736,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",88082,144,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",88082,144,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",88083,144,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",88083,144,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",88177,189,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",88177,189,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",88356,62,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",88356,62,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",88774,5,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",88774,5,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",88774,5,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",88774,5,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",88969,178,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",88969,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",88969,178,NULL,NULL,"1"
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",88977,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",89132,94,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",89132,94,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",89208,102,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",89208,102,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",89424,173,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",89424,173,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",89424,173,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",89705,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",89705,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",89896,136,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",89896,136,NULL,NULL,"1"
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",89948,166,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",90475,173,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",90475,173,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",90475,173,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",90611,102,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",90611,102,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",90896,66,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",91138,96,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",91138,96,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",91138,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",91231,51,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",91231,51,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",91367,199,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",91421,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",91421,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",91421,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",91529,171,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",91529,171,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",91911,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",92183,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",92183,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",92183,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",92465,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",92465,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",92465,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",92465,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",92465,146,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",92760,71,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",92760,71,NULL,NULL,NULL
"Biathlon","Biathlon Men's 15 kilometres Mass Start","2014-01-01",92760,71,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",92760,71,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",92760,71,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",92850,116,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",92850,116,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",92851,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",92859,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",92859,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",93071,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",93098,151,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",93098,151,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",93098,151,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",93098,151,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",93147,11,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",93147,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",93220,193,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",93220,193,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",93479,179,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",93479,179,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",93479,179,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",93479,179,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",93525,34,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",93525,34,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",93525,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",93555,67,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",93555,67,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",93555,67,"1",NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",93829,109,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",93934,178,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",93934,178,"1",NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",94162,162,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",94162,162,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",94162,162,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",94162,162,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",94162,162,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",94273,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",94358,107,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",94358,107,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",94400,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",94501,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",94501,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",94648,193,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",94648,193,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",94648,193,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",94648,193,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",94648,193,NULL,NULL,"1"
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",94651,193,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",94651,193,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",94757,178,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",94757,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",94884,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",94884,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",94884,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",94884,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",95067,67,"1",NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",95067,67,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",95067,67,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",95070,121,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",95184,18,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",95184,18,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",95337,24,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",95337,24,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",95552,146,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",95552,146,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",95552,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",95582,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",95737,67,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",95737,67,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",95823,166,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",95823,166,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",95934,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",95934,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",95934,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",96082,92,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",96082,92,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",96082,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",96591,66,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",96591,66,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",96821,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",96821,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",96905,71,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",96905,71,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",96905,71,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",96905,71,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",96961,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",96961,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",96961,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",97052,151,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",97052,151,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",97055,29,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",97055,29,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",97106,166,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",97106,166,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",97106,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",97310,193,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",97310,193,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",97310,193,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",97310,193,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",97391,151,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",97391,151,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",97391,151,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",97407,173,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",97407,173,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",97626,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",97626,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",97626,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",97626,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",97836,181,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",97986,8,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",97986,8,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",98318,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",98401,12,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",98401,12,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",98537,74,NULL,NULL,NULL
